2026-01-28T09:32:04.756680508Z I0128 09:32:04.756665       1 base_controller.go:82] Caches are synced for kube-apiserver-StaticPodState 
2026-01-28T09:32:04.756716230Z I0128 09:32:04.756706       1 base_controller.go:119] Starting #1 worker of kube-apiserver-StaticPodState controller ...
2026-01-28T09:32:04.756813284Z I0128 09:32:04.756802       1 base_controller.go:82] Caches are synced for PruneController 
2026-01-28T09:32:04.756840146Z I0128 09:32:04.756831       1 base_controller.go:119] Starting #1 worker of PruneController controller ...
2026-01-28T09:32:04.757432835Z I0128 09:32:04.757419       1 base_controller.go:82] Caches are synced for kube-apiserver-StartupMonitorPodCondition 
2026-01-28T09:32:04.759062836Z I0128 09:32:04.759044       1 base_controller.go:119] Starting #1 worker of kube-apiserver-StartupMonitorPodCondition controller ...
2026-01-28T09:32:04.759105028Z I0128 09:32:04.757824       1 base_controller.go:82] Caches are synced for kube-apiserver-StaticPodStateFallback 
2026-01-28T09:32:04.759131819Z I0128 09:32:04.759122       1 base_controller.go:119] Starting #1 worker of kube-apiserver-StaticPodStateFallback controller ...
2026-01-28T09:32:04.759881666Z I0128 09:32:04.757829       1 base_controller.go:82] Caches are synced for BackingResourceController-StaticResources 
2026-01-28T09:32:04.804416260Z I0128 09:32:04.804320       1 base_controller.go:119] Starting #1 worker of BackingResourceController-StaticResources controller ...
2026-01-28T09:32:04.804561237Z I0128 09:32:04.757833       1 base_controller.go:82] Caches are synced for cluster-kube-apiserver-operator-UnsupportedConfigOverrides 
2026-01-28T09:32:04.804622580Z I0128 09:32:04.804603       1 base_controller.go:119] Starting #1 worker of cluster-kube-apiserver-operator-UnsupportedConfigOverrides controller ...
2026-01-28T09:32:04.819930557Z I0128 09:32:04.757837       1 base_controller.go:82] Caches are synced for LoggingSyncer 
2026-01-28T09:32:04.822088624Z I0128 09:32:04.822066       1 base_controller.go:119] Starting #1 worker of LoggingSyncer controller ...
2026-01-28T09:32:04.822395280Z I0128 09:32:04.757841       1 base_controller.go:82] Caches are synced for openshift-kube-apiserver-EncryptionKey 
2026-01-28T09:32:04.827076631Z I0128 09:32:04.827056       1 base_controller.go:119] Starting #1 worker of openshift-kube-apiserver-EncryptionKey controller ...
2026-01-28T09:32:04.827129794Z I0128 09:32:04.757851       1 base_controller.go:82] Caches are synced for EventWatchController 
2026-01-28T09:32:04.827163075Z I0128 09:32:04.827151       1 base_controller.go:119] Starting #1 worker of EventWatchController controller ...
2026-01-28T09:32:04.827947404Z I0128 09:32:04.757854       1 base_controller.go:82] Caches are synced for WorkerLatencyProfile 
2026-01-28T09:32:04.832262288Z I0128 09:32:04.832237       1 base_controller.go:119] Starting #1 worker of WorkerLatencyProfile controller ...
2026-01-28T09:32:04.832339161Z I0128 09:32:04.757857       1 base_controller.go:82] Caches are synced for kube-apiserver-RemoveStaleConditions 
2026-01-28T09:32:04.832380183Z I0128 09:32:04.832368       1 base_controller.go:119] Starting #1 worker of kube-apiserver-RemoveStaleConditions controller ...
2026-01-28T09:32:04.835235035Z I0128 09:32:04.757861       1 base_controller.go:82] Caches are synced for openshift-kube-apiserver-EncryptionState 
2026-01-28T09:32:04.839348428Z I0128 09:32:04.839316       1 base_controller.go:119] Starting #1 worker of openshift-kube-apiserver-EncryptionState controller ...
